GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 111
NumberOfClasses: 3
ClassIDsAndCounters: 
1	35
2	37
3	39
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 95
TimeSeriesData: 
-119.434	66.5723	1121.27
-133.338	64.5052	1124.23
-144.947	62.5744	1127.31
-154.05	58.2481	1130.7
-160.035	56.3755	1131.58
-164.22	56.3647	1131.23
-163.845	57.2214	1129.88
-163.919	56.3859	1129.55
-161.617	54.0742	1130.52
-161.167	54.9611	1129.84
-161.814	54.8775	1131.12
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 65
TimeSeriesData: 
-220.364	-153.684	1144.48
-219.68	-153.763	1144.43
-222.399	-158.585	1144.13
-223.527	-160.671	1143.74
-220.891	-164.45	1145.08
-223.606	-167.856	1144.66
-222.644	-167.493	1143.39
-220.319	-167.11	1143.4
-223.183	-166.297	1142.86
-223.841	-159.965	1140.17
-221.386	-150.317	1138.03
-220.995	-133.529	1134.6
-210.347	-108.527	1131.11
-200.007	-77.365	1125.96
